visitas_norm
0.05362145930801506
0.008903843318095902
0.01043205490837433
0.011968309717548963
0.01438127538640964
0.0
0.007493598938295105
0.008812686837272276
0.009204123490220786
0.032379318203144894
0.03510328833599206
0.017904205262946227
0.0
0.01691488933871335
0.05288952638846065
0.0
0.04776331487861442
0.0
0.0
0.018142820756866896
0.012761907315307583
0.04019196482432269
0.0
0.030620534337842
0.03639556550531522
0.021738139603469306
0.021813209646500527
0.01964958376342212
0.024387039693285248
0.04434494684772845
0.02536026917972572
0.026258428623134978
0.0267142110272531
0.02745150609273831
0.029027976996393954
0.0
0.04798048178881188
0.025009048621258224
0.02506267008056624
0.0
0.0
0.019515530115152082
0.03446519297022668
0.01559043929380538
0.013783396115125272
0.0
0.029679477726986335
0.056283764762658006
0.0
0.0
