0.000000000000000000e+00,1.666666666666666852e-01,1.666666666666666852e-01,1.666666666666666852e-01,1.666666666666666852e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777777971e-02,2.777777777777777971e-02,2.777777777777777971e-02,2.777777777777777971e-02,2.777777777777777971e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666852e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777777971e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.167619265355889813e-06,0.000000000000000000e+00,1.666666666666666852e-01,1.666666666666666852e-01,1.666666666666666852e-01,0.000000000000000000e+00,1.666666666666666852e-01,0.000000000000000000e+00,2.777777777777777971e-02,3.240740740740740561e-02,2.854938271604938113e-02,2.777777777777777971e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.651063100137174146e-03,0.000000000000000000e+00,4.630225003810394674e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.716049382716050039e-04,7.751771833561956187e-04,0.000000000000000000e+00,1.674382716049382935e-01,7.722003124523699798e-04,0.000000000000000000e+00,1.286008230452675006e-04,1.286008230452675006e-04,1.286008230452675006e-04,4.758230452674897144e-03,1.286008230452675006e-04,0.000000000000000000e+00,2.143347050754458005e-05,2.143347050754458005e-05,2.143347050754458005e-05,0.000000000000000000e+00,4.651063100137174146e-03,0.000000000000000000e+00,3.572245084590763060e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.572245084590763060e-06,2.778135002286236804e-02,0.000000000000000000e+00,5.953741807651271766e-07,0.000000000000000000e+00,5.953741807651271766e-07,5.953741807651271766e-07,0.000000000000000000e+00,0.000000000000000000e+00
4.286694101508914825e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666852e-01,1.666666666666666852e-01,0.000000000000000000e+00,1.666666666666666852e-01,1.666666666666666852e-01,0.000000000000000000e+00,3.240740740740740561e-02,2.854938271604938113e-02,2.777777777777777971e-02,0.000000000000000000e+00,2.777777777777777971e-02,2.143347050754458005e-05,0.000000000000000000e+00,4.630344078646548255e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.629629629629630240e-03,0.000000000000000000e+00,7.751771833561956187e-04,0.000000000000000000e+00,1.674382716049382935e-01,7.723193872885231268e-04,7.716049382716050039e-04,0.000000000000000000e+00,1.286008230452675006e-04,1.286008230452675006e-04,4.758230452674897144e-03,1.286008230452675006e-04,1.286008230452675006e-04,0.000000000000000000e+00,2.143347050754458005e-05,2.143347050754458005e-05,0.000000000000000000e+00,4.651063100137174146e-03,2.143347050754458005e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.572245084590763060e-06,2.778135002286236804e-02,3.572245084590763060e-06,0.000000000000000000e+00,0.000000000000000000e+00,7.144490169181524002e-07,7.144490169181524002e-07,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666852e-01,0.000000000000000000e+00,1.666666666666666852e-01,1.666666666666666852e-01,1.666666666666666852e-01,0.000000000000000000e+00,2.777777777777777971e-02,2.777777777777777971e-02,0.000000000000000000e+00,2.777777777777777971e-02,2.777777777777777971e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666852e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777777971e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777777971e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666852e-01,1.666666666666666852e-01,1.666666666666666852e-01,1.712962962962963076e-01,4.629629629629630240e-03,2.777777777777778317e-02,0.000000000000000000e+00,2.777777777777778317e-02,2.777777777777778317e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.629629629629630240e-03,4.629629629629630240e-03,4.629629629629630240e-03,0.000000000000000000e+00,1.666666666666666852e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.629629629629630240e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777778317e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777778317e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666852e-01,1.666666666666666852e-01,1.666666666666666852e-01,1.666666666666666852e-01,1.666666666666666852e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666852e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500571559213533379e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,1.944444444444444198e-01,1.712962962962962798e-01,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.790637860082304314e-02,0.000000000000000000e+00,2.778135002286236457e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.629629629629629373e-03,4.651063100137173278e-03,0.000000000000000000e+00,4.629629629629629373e-03,4.633201874714219445e-03,0.000000000000000000e+00,7.716049382716048954e-04,7.716049382716048954e-04,7.716049382716048954e-04,2.854938271604937766e-02,7.716049382716048954e-04,0.000000000000000000e+00,1.286008230452674735e-04,1.286008230452674735e-04,1.286008230452674735e-04,0.000000000000000000e+00,2.790637860082304314e-02,0.000000000000000000e+00,2.143347050754457666e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.143347050754457666e-05,1.666881001371741944e-01,0.000000000000000000e+00,3.572245084590762636e-06,0.000000000000000000e+00,3.572245084590762636e-06,3.572245084590762636e-06,0.000000000000000000e+00,0.000000000000000000e+00
2.572016460905349403e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.944444444444444753e-01,1.712962962962963076e-01,1.666666666666666852e-01,0.000000000000000000e+00,1.666666666666666852e-01,1.286008230452675006e-04,0.000000000000000000e+00,2.778206447187929126e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777778317e-02,0.000000000000000000e+00,4.651063100137174146e-03,0.000000000000000000e+00,4.629629629629630240e-03,4.633916323731139195e-03,4.629629629629630240e-03,0.000000000000000000e+00,7.716049382716051123e-04,7.716049382716051123e-04,2.854938271604938460e-02,7.716049382716051123e-04,7.716049382716051123e-04,0.000000000000000000e+00,1.286008230452675006e-04,1.286008230452675006e-04,0.000000000000000000e+00,2.790637860082305008e-02,1.286008230452675006e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.143347050754458005e-05,1.666881001371742221e-01,2.143347050754458005e-05,0.000000000000000000e+00,0.000000000000000000e+00,4.286694101508914825e-06,4.286694101508914825e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,1.666666666666666574e-01,0.000000000000000000e+00,1.666666666666666574e-01,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
